,stop_id,road,desc,lat,lng,in_WD,in_H,out_WD,out_H,SUBZONE_N,SUBZONE_C,PLN_AREA_N,PLN_AREA_C,REGION_N,REGION_C
1712,40021,Bt Timah Rd,BEF WINSTEDT RD,1.311033889,103.8427911,164.45,48.42372881,310.0833333,91.61016949,MONK'S HILL,NTSZ05,NEWTON,NT,CENTRAL REGION,CR
1713,40029,Bt Timah Rd,Aft Makepeace Rd,1.311423056,103.84266,146.9016393,47.69491525,68.86885246,20.57627119,MOULMEIN,NVSZ02,NOVENA,NV,CENTRAL REGION,CR
1714,40031,Bt Timah Rd,Newton FC,1.311785095,103.8409836,227.3833333,73.36666667,328.65,126.25,NEWTON CIRCUS,NTSZ03,NEWTON,NT,CENTRAL REGION,CR
1715,40039,Bt Timah Rd,Opp Newton FC,1.312303056,103.8407256,345.765625,131.1269841,186.328125,59.03174603,MOULMEIN,NVSZ02,NOVENA,NV,CENTRAL REGION,CR
1716,40041,Bt Timah Rd,Newton Stn Exit C,1.313722231,103.8380974,1192.066667,377.7666667,344.05,121.3166667,NEWTON CIRCUS,NTSZ03,NEWTON,NT,CENTRAL REGION,CR
1717,40049,Dunearn Rd,Opp Newton Stn Exit C,1.314023056,103.8388464,193.5645161,80.63793103,504.516129,136.9310345,MOULMEIN,NVSZ02,NOVENA,NV,CENTRAL REGION,CR
1718,40051,Bt Timah Rd,Balmoral Plaza,1.31588,103.83632,399,106.6,898.7333333,221.95,GOODWOOD PARK,NTSZ02,NEWTON,NT,CENTRAL REGION,CR
1719,40059,Dunearn Rd,Chancery Ct,1.316621389,103.8363436,188.4262295,79.9122807,105.4754098,35.73684211,MOULMEIN,NVSZ02,NOVENA,NV,CENTRAL REGION,CR
1720,40069,Dunearn Rd,Anglo-Chinese Sch,1.318303989,103.8343513,804.440678,88.17857143,444.7966102,46.35714286,MALCOLM,NVSZ03,NOVENA,NV,CENTRAL REGION,CR
1721,40071,Bt Timah Rd,Leng Kwang Baptist Ch,1.319180278,103.8292136,233.7333333,87.81666667,248.3166667,89.13333333,NASSIM,TNSZ01,TANGLIN,TN,CENTRAL REGION,CR
1722,40079,Dunearn Rd,Bef Swiss Cottage Est,1.319721642,103.8299146,124.8947368,42.83928571,89.26315789,34.83928571,MALCOLM,NVSZ03,NOVENA,NV,CENTRAL REGION,CR
1723,40081,Bt Timah Rd,Stevens Stn,1.320129519,103.8260526,570.1833333,163.8333333,388.25,142.4666667,NASSIM,TNSZ01,TANGLIN,TN,CENTRAL REGION,CR
1724,40089,Dunearn Rd,Opp Stevens Stn,1.320510556,103.8273903,222.4918033,42.31578947,181.8852459,37.01754386,MALCOLM,NVSZ03,NOVENA,NV,CENTRAL REGION,CR
1725,40091,Bt Timah Rd,Bef Lewis Rd,1.321018073,103.8235094,150.2166667,54.31666667,166.2333333,57.06666667,NASSIM,TNSZ01,TANGLIN,TN,CENTRAL REGION,CR
1726,40099,Dunearn Rd,Aft Dunkirk Ave,1.321852352,103.8234401,91.03174603,32.68852459,99.34920635,37.78688525,DUNEARN,NVSZ04,NOVENA,NV,CENTRAL REGION,CR
1727,40101,Kg Java Rd,Kk Women & Children Hosp,1.310361867,103.8477915,499.3166667,97.76666667,731.5,112.1166667,KAMPONG JAVA,KLSZ07,KALLANG,KL,CENTRAL REGION,CR
1728,40109,Kg Java Rd,Opp KK Women & Child Hosp,1.309491313,103.8477075,356.4166667,57.23333333,173.6,35.75,KAMPONG JAVA,KLSZ07,KALLANG,KL,CENTRAL REGION,CR
1729,40111,Bt Timah Rd,City Twrs,1.318065,103.8326256,478.2166667,96.06896552,348.35,142.5,NASSIM,TNSZ01,TANGLIN,TN,CENTRAL REGION,CR
1730,40119,Dunearn Rd,Bef Goldhill Ave,1.318897343,103.8324952,175.637931,71.6440678,151.7758621,39.98305085,MALCOLM,NVSZ03,NOVENA,NV,CENTRAL REGION,CR
1731,40121,Newton Rd,Opp Newton Life Ch,1.314581649,103.8405319,292.3965517,80.80645161,681.4655172,259.5322581,MOULMEIN,NVSZ02,NOVENA,NV,CENTRAL REGION,CR
1732,40129,Newton Rd,Newton Life Ch,1.314537793,103.8408285,594.3666667,257.9333333,242.6333333,72.61666667,MOULMEIN,NVSZ02,NOVENA,NV,CENTRAL REGION,CR
1733,40171,Scotts Rd,Opp Env Bldg,1.31095172,103.835821,102.4166667,31.28813559,150.1833333,51,GOODWOOD PARK,NTSZ02,NEWTON,NT,CENTRAL REGION,CR
1734,40179,Scotts Rd,Env Bldg,1.31133174,103.8368695,263.1833333,50.68333333,132.7166667,34.55,NEWTON CIRCUS,NTSZ03,NEWTON,NT,CENTRAL REGION,CR
1735,40181,Scotts Rd,Newton Stn Exit A,1.312435612,103.8379834,1625.1,494.5322581,1312.783333,440.1612903,NEWTON CIRCUS,NTSZ03,NEWTON,NT,CENTRAL REGION,CR
1736,40189,Scotts Rd,Newton Stn Exit B,1.312231813,103.838161,1642.133333,610.8166667,1640.05,486.7,NEWTON CIRCUS,NTSZ03,NEWTON,NT,CENTRAL REGION,CR
1737,40191,Stevens Rd,Aft Draycott Pk,1.312685556,103.8304269,172.3157895,62.96491228,348.9649123,162.3859649,ORANGE GROVE,NTSZ01,NEWTON,NT,CENTRAL REGION,CR
1738,40199,Stevens Rd,Aft Balmoral Rd,1.312583333,103.8319122,284.3508772,136.6491228,117.6842105,44.24561404,GOODWOOD PARK,NTSZ02,NEWTON,NT,CENTRAL REGION,CR
1739,40201,Stevens Rd,Chelsea Gdns Condo,1.313589722,103.8274306,357.2105263,148.0175439,310.3859649,144.0701754,NASSIM,TNSZ01,TANGLIN,TN,CENTRAL REGION,CR
1740,40209,Stevens Rd,NOVOTEL MERCURE @ STEVENS,1.313888056,103.8273878,343.5172414,177.9824561,451.0689655,175.2280702,NASSIM,TNSZ01,TANGLIN,TN,CENTRAL REGION,CR
1741,40211,Stevens Rd,Opp Met YMCA,1.316553316,103.825863,95.63157895,39.29824561,160.3333333,72.84210526,NASSIM,TNSZ01,TANGLIN,TN,CENTRAL REGION,CR
1742,40219,Stevens Rd,Bef Met YMCA,1.31703698,103.8260595,174.7833333,93.4137931,165.8,70.81034483,NASSIM,TNSZ01,TANGLIN,TN,CENTRAL REGION,CR
1743,40221,Stevens Rd,Opp Stevens Stn,1.319025313,103.8254556,39.94736842,10.75438596,109.3508772,49.92982456,NASSIM,TNSZ01,TANGLIN,TN,CENTRAL REGION,CR
1744,40229,Stevens Rd,Aft Stevens Stn,1.319806731,103.8257067,460.1,192.0701754,833,306.877193,NASSIM,TNSZ01,TANGLIN,TN,CENTRAL REGION,CR
1745,40231,Whitley Rd,Raffles Town Club,1.322308683,103.8257715,2499.390625,639.5409836,1131.09375,365.8032787,DUNEARN,NVSZ04,NOVENA,NV,CENTRAL REGION,CR
1746,40239,Whitley Rd,Aft Tanglin CC,1.322585278,103.8262153,1336.233333,348.3333333,2264.116667,615.6833333,MALCOLM,NVSZ03,NOVENA,NV,CENTRAL REGION,CR
1747,40249,Whitley Rd,St. Joseph'S Instn,1.324924722,103.8273506,61.21666667,9.7,372.9,37.21666667,MALCOLM,NVSZ03,NOVENA,NV,CENTRAL REGION,CR
1748,40251,Lornie Rd,Aft Wallace Way,1.34054276,103.8223113,7.867924528,8.781818182,5.622641509,3.963636364,CENTRAL WATER CATCHMENT,CCSZ01,CENTRAL WATER CATCHMENT,CC,NORTH REGION,NR
1749,40259,Lornie Rd,Bef Wallace Way,1.340312507,103.8225628,4.411764706,3.962264151,3.078431373,1.622641509,MOUNT PLEASANT,NVSZ05,NOVENA,NV,CENTRAL REGION,CR
1750,40261,Lornie Rd,LP 52,1.341303842,103.8270664,2.803921569,3.5,3.019607843,3.291666667,CENTRAL WATER CATCHMENT,CCSZ01,CENTRAL WATER CATCHMENT,CC,NORTH REGION,NR
1751,40269,Lornie Rd,LP 57,1.341056389,103.8266081,1.211538462,0.772727273,3.038461538,1.636363636,MOUNT PLEASANT,NVSZ05,NOVENA,NV,CENTRAL REGION,CR
1752,40271,Bt Timah Rd,Opp KK Women & Child Hosp,1.308806649,103.8463465,227.6,47.83333333,105.95,23.31666667,ISTANA NEGARA,NTSZ06,NEWTON,NT,CENTRAL REGION,CR
1753,40279,Bt Timah Rd,Kk Women & Children Hosp,1.309819257,103.8460393,576.6229508,110.5932203,333.2622951,64.57627119,KAMPONG JAVA,KLSZ07,KALLANG,KL,CENTRAL REGION,CR
1754,40301,Bt Batok West Ave 6,Blk 451A,1.35332581,103.7428738,145.2698413,58.44444444,576.7619048,173.7777778,BRICKWORKS,BKSZ03,BUKIT BATOK,BK,WEST REGION,WR
1755,40309,Bt Batok West Ave 6,Opp Blk 451A,1.353676431,103.7429908,59.63793103,19.81034483,5.413793103,1.568965517,BRICKWORKS,BKSZ03,BUKIT BATOK,BK,WEST REGION,WR
1756,40311,Bt Batok West Ave 6,Blk 439C,1.357304569,103.7389078,241.5645161,81.20634921,146.7419355,49.3015873,BRICKWORKS,BKSZ03,BUKIT BATOK,BK,WEST REGION,WR
1757,40321,Bt Batok West Ave 8,Dulwich College,1.351744879,103.7394715,280.5873016,78.06451613,534.2222222,145.2419355,BRICKWORKS,BKSZ03,BUKIT BATOK,BK,WEST REGION,WR
1758,40329,Bt Batok West Ave 8,Millennia Institute,1.350969175,103.739619,395.3809524,121.9344262,262.8888889,68.70491803,BRICKWORKS,BKSZ03,BUKIT BATOK,BK,WEST REGION,WR
1759,40331,Bukit Batok West Avenue 9,Blk 460D,1.353303,103.740304,18.66666667,7.898305085,145.877193,48.83050847,BRICKWORKS,BKSZ03,BUKIT BATOK,BK,WEST REGION,WR
1760,40339,Bukit Batok West Avenue 9,Blk 448B,1.353474323,103.7408765,638.5555556,234.6190476,470.8412698,167.5873016,BRICKWORKS,BKSZ03,BUKIT BATOK,BK,WEST REGION,WR
1761,40341,Bt Batok West Ave 8,Bef Blk 440A,1.354623611,103.7388959,737.8888889,238.984127,897.1111111,279.8571429,BRICKWORKS,BKSZ03,BUKIT BATOK,BK,WEST REGION,WR
1762,40349,Bt Batok West Ave 8,Blk 461,1.354974444,103.7393991,443.1754386,153.0175439,617.6140351,193.6315789,BRICKWORKS,BKSZ03,BUKIT BATOK,BK,WEST REGION,WR
1763,40351,Bt Batok West Ave 6,Blk 461C,1.354996569,103.7410022,83.79365079,31.38095238,415.6349206,136.4126984,BRICKWORKS,BKSZ03,BUKIT BATOK,BK,WEST REGION,WR
1764,40359,Bt Batok West Ave 6,Opp Blk 461C,1.35540219,103.7409058,791.3968254,306.984127,435.1746032,152.4761905,BRICKWORKS,BKSZ03,BUKIT BATOK,BK,WEST REGION,WR
1765,40361,Bt Batok West Ave 8,Blk 438A,1.35715419,103.7408562,844.3174603,300.4920635,683.047619,218.7301587,BRICKWORKS,BKSZ03,BUKIT BATOK,BK,WEST REGION,WR
1766,40369,Bt Batok West Ave 8,Opp Blk 438A,1.357634219,103.7413955,252.1403509,84.43859649,730.4561404,240.7894737,BRICKWORKS,BKSZ03,BUKIT BATOK,BK,WEST REGION,WR
1767,40371,Bt Batok West Ave 5,OPP BLK 465A,1.35813308,103.7430534,293.1016949,98.30508475,65.23728814,21.15254237,BRICKWORKS,BKSZ03,BUKIT BATOK,BK,WEST REGION,WR
1768,40379,Bt Batok West Ave 5,Blk 467 Cp,1.35754269,103.7435727,71.91666667,28.8245614,341.6333333,122.3157895,BRICKWORKS,BKSZ03,BUKIT BATOK,BK,WEST REGION,WR
1769,41011,Bt Timah Rd,NUS Bt Timah Campus,1.322356111,103.8189167,167.85,60.15,153.8,59.73333333,TYERSALL,TNSZ04,TANGLIN,TN,CENTRAL REGION,CR
1770,41019,Dunearn Rd,Aft Kheam Hock Rd,1.322674441,103.8202523,152.8548387,59.46666667,141.483871,50.06666667,DUNEARN,NVSZ04,NOVENA,NV,CENTRAL REGION,CR
1771,41021,Bt Timah Rd,Botanic Gdns Stn,1.32265,103.81554,1306.196721,418.5166667,1192.295082,388.2666667,TYERSALL,TNSZ04,TANGLIN,TN,CENTRAL REGION,CR
1772,41029,Dunearn Rd,Opp Botanic Gdns Stn,1.323333319,103.8163057,676,238.7460317,553.4603175,190.6984127,DUNEARN,NVSZ04,NOVENA,NV,CENTRAL REGION,CR
1773,41031,Bt Timah Rd,Bef Crown Ctr,1.323068358,103.8119772,301.5666667,108.05,329.95,131.55,CORONATION ROAD,BTSZ06,BUKIT TIMAH,BT,CENTRAL REGION,CR
1774,41041,Bt Timah Rd,Coronation Plaza,1.323984722,103.8102992,801.85,268.45,910.4166667,369.1666667,CORONATION ROAD,BTSZ06,BUKIT TIMAH,BT,CENTRAL REGION,CR
1775,41049,Dunearn Rd,Opp Coronation Plaza,1.324695,103.8102625,593.6507937,254.7704918,505.8888889,164.5409836,HILLCREST,BTSZ05,BUKIT TIMAH,BT,CENTRAL REGION,CR
1776,41051,Bt Timah Rd,Tan Kah Kee Stn,1.326125,103.8071533,1129.033333,130.85,662.4666667,199.35,CORONATION ROAD,BTSZ06,BUKIT TIMAH,BT,CENTRAL REGION,CR
1777,41061,Bt Timah Rd,Chinese High Sch,1.327053333,103.8057247,182.75,27.56666667,173.4666667,43.1,CORONATION ROAD,BTSZ06,BUKIT TIMAH,BT,CENTRAL REGION,CR
1778,41069,Dunearn Rd,Opp Tan Kah Kee Stn,1.326527778,103.8075858,799.7096774,234.6557377,1096.016129,128.2622951,HILLCREST,BTSZ05,BUKIT TIMAH,BT,CENTRAL REGION,CR
1779,41071,Bt Timah Rd,Opp Natl JC,1.328988333,103.8026628,1883.9,84.55,1637.383333,126.4166667,CORONATION ROAD,BTSZ06,BUKIT TIMAH,BT,CENTRAL REGION,CR
1780,41079,Dunearn Rd,Natl JC,1.329403056,103.8030478,1808.983333,71.78688525,1115.733333,47.98360656,HILLCREST,BTSZ05,BUKIT TIMAH,BT,CENTRAL REGION,CR
1781,41081,Bt Timah Rd,Sixth Ave Stn,1.330823234,103.7972725,962.55,302.4666667,1057.233333,173.7833333,CORONATION ROAD,BTSZ06,BUKIT TIMAH,BT,CENTRAL REGION,CR
1782,41089,Dunearn Rd,Aft Jln Naga Sari,1.330449211,103.7999332,146.1269841,55.86666667,141.4444444,42.08333333,HILLCREST,BTSZ05,BUKIT TIMAH,BT,CENTRAL REGION,CR
1783,41101,Farrer Rd,St. Margaret's Sec Sch,1.31908139,103.8092173,277.6,37.16949153,343.6666667,43.94915254,FARRER COURT,BTSZ08,BUKIT TIMAH,BT,CENTRAL REGION,CR
1784,41109,Farrer Rd,Opp St. Margaret's Sec Sch,1.319446667,103.8105286,176.3666667,39.23333333,216.65,47,TYERSALL,TNSZ04,TANGLIN,TN,CENTRAL REGION,CR
1785,41111,Farrer Rd,Lutheran Twrs,1.320811702,103.8118514,104.3278689,34.16666667,182.8032787,69.5,CORONATION ROAD,BTSZ06,BUKIT TIMAH,BT,CENTRAL REGION,CR
1786,41119,Farrer Rd,Opp Lutheran Twrs,1.320742213,103.8124537,233.4237288,103.1,170.1186441,60.73333333,TYERSALL,TNSZ04,TANGLIN,TN,CENTRAL REGION,CR
1787,41121,Adam Rd,S'Pore Bible Coll,1.325544444,103.8135078,213.6166667,89.25,230.5833333,87.78333333,HILLCREST,BTSZ05,BUKIT TIMAH,BT,CENTRAL REGION,CR
1788,41129,Adam Rd,Opp S'Pore Bible Coll,1.325429464,103.8139987,243.0833333,104.2,241.5666667,99.23333333,DUNEARN,NVSZ04,NOVENA,NV,CENTRAL REGION,CR
1789,41131,Adam Rd,Opp The Japanese Assn,1.329736124,103.8145129,99.55932203,43.64912281,206.7966102,95.84210526,HILLCREST,BTSZ05,BUKIT TIMAH,BT,CENTRAL REGION,CR
1790,41139,Adam Rd,Aft The Japanese Assn,1.32963,103.8148553,223.8833333,103.3,151.2666667,67.86666667,DUNEARN,NVSZ04,NOVENA,NV,CENTRAL REGION,CR
1791,41141,Adam Rd,Aft Adam Dr,1.334893066,103.817961,11.45283019,13.63461538,26.71698113,15.15384615,HILLCREST,BTSZ05,BUKIT TIMAH,BT,CENTRAL REGION,CR
1792,41151,Lornie Rd,Aft Sime Rd,1.337999729,103.819318,21.89473684,32.05660377,14.64912281,13.28301887,CENTRAL WATER CATCHMENT,CCSZ01,CENTRAL WATER CATCHMENT,CC,NORTH REGION,NR
1793,41159,Lornie Rd,Aft Lornie Wk,1.3387017,103.8198945,21.19642857,18.07272727,18.92857143,9.872727273,MOUNT PLEASANT,NVSZ05,NOVENA,NV,CENTRAL REGION,CR
1794,41161,Lornie Highway,AFT KHEAM HOCK RD,1.335063889,103.8187389,55.45762712,27.76785714,49.54237288,22.69642857,MOUNT PLEASANT,NVSZ05,NOVENA,NV,CENTRAL REGION,CR
1795,41169,Lornie Highway,Bef Kheam Hock Rd,1.335077222,103.820113,47.83050847,26.28813559,62.6779661,24.91525424,MOUNT PLEASANT,NVSZ05,NOVENA,NV,CENTRAL REGION,CR
1796,42011,Bt Timah Rd,Sixth Ave Ctr,1.331614521,103.7950306,503.85,177.8833333,531.8833333,197.9166667,HOLLAND ROAD,BTSZ03,BUKIT TIMAH,BT,CENTRAL REGION,CR
1797,42019,Dunearn Rd,Opp Sixth Ave Stn,1.331703681,103.7965703,777.6349206,186.9365079,649.8095238,228.6190476,SWISS CLUB,BTSZ02,BUKIT TIMAH,BT,CENTRAL REGION,CR
1798,42021,Bt Timah Rd,Aft Maple Ave,1.332545377,103.7923706,67.45762712,28.4137931,215.4576271,105.7758621,HOLLAND ROAD,BTSZ03,BUKIT TIMAH,BT,CENTRAL REGION,CR
1799,42029,Dunearn Rd,Aft Swiss Club Rd,1.333251515,103.7920617,340.45,170.0163934,367.35,127.0327869,SWISS CLUB,BTSZ02,BUKIT TIMAH,BT,CENTRAL REGION,CR
1800,42031,Bt Timah Rd,The Tessarina,1.333326111,103.789975,601.35,197.0833333,519.15,158.9,HOLLAND ROAD,BTSZ03,BUKIT TIMAH,BT,CENTRAL REGION,CR
1801,42039,Dunearn Rd,Opp The Nexus,1.334747527,103.7877987,429.2295082,159.6774194,546.2131148,147.6612903,SWISS CLUB,BTSZ02,BUKIT TIMAH,BT,CENTRAL REGION,CR
1802,42041,Bt Timah Rd,The Nexus,1.334425,103.7868911,806.5833333,250.8644068,640,244.8305085,HOLLAND ROAD,BTSZ03,BUKIT TIMAH,BT,CENTRAL REGION,CR
1803,42049,Dunearn Rd,Hua Guan Gdns,1.335803493,103.7846323,70,35.46666667,85.41935484,31.38333333,SWISS CLUB,BTSZ02,BUKIT TIMAH,BT,CENTRAL REGION,CR
1804,42051,Bt Timah Rd,King Albert Pk Stn,1.335983056,103.7826361,2375.245902,548.35,930.6557377,319.45,HOLLAND ROAD,BTSZ03,BUKIT TIMAH,BT,CENTRAL REGION,CR
1805,42059,Dunearn Rd,Opp King Albert Pk Stn,1.336798961,103.7818015,911.1612903,325.1774194,2299.112903,564.8709677,SWISS CLUB,BTSZ02,BUKIT TIMAH,BT,CENTRAL REGION,CR
1806,42061,Bt Timah Rd,King Albert Pk,1.336875671,103.7803874,270.9166667,109,353.7666667,124.7833333,HOLLAND ROAD,BTSZ03,BUKIT TIMAH,BT,CENTRAL REGION,CR
1807,42071,Upp Bt Timah Rd,Pei Hwa Presby Pr Sch,1.338762252,103.7769492,1665.47619,560.1935484,1495.253968,496.6290323,ANAK BUKIT,BTSZ01,BUKIT TIMAH,BT,CENTRAL REGION,CR
1808,42079,Upp Bt Timah Rd,Opp Pei Hwa Presby Pr Sch,1.339255,103.776989,114.7619048,48.04761905,203.8888889,86.36507937,ANAK BUKIT,BTSZ01,BUKIT TIMAH,BT,CENTRAL REGION,CR
1809,42089,Jln Anak Bt,Opp Bt Timah Plaza,1.340070909,103.7794145,779.1166667,287.7666667,918.5666667,324.1,SWISS CLUB,BTSZ02,BUKIT TIMAH,BT,CENTRAL REGION,CR
1810,42091,Upp Bt Timah Rd,Beauty World Stn Exit B,1.342786369,103.7753903,1656.35,708.1833333,1154.2,401.7,ANAK BUKIT,BTSZ01,BUKIT TIMAH,BT,CENTRAL REGION,CR
1811,42099,Upp Bt Timah Rd,Beauty World Stn Exit A,1.341603177,103.7757938,677.6666667,260.6557377,1033.714286,470.6721311,ANAK BUKIT,BTSZ01,BUKIT TIMAH,BT,CENTRAL REGION,CR
1812,42109,Jln Anak Bt,Opp Beauty World Ctr,1.343246111,103.7769164,128.2068966,79.60344828,132.0172414,81.17241379,NATURE RESERVE,BPSZ07,BUKIT PANJANG,BP,WEST REGION,WR
1813,42111,Upp Bt Timah Rd,WOH HUP BLDG,1.345848056,103.7726286,254.3,68.98275862,366.7666667,106.2241379,ANAK BUKIT,BTSZ01,BUKIT TIMAH,BT,CENTRAL REGION,CR
1814,42119,Upp Bt Timah Rd,Southaven II,1.345825131,103.7733028,340.95,119.7966102,297.9166667,117.2542373,NATURE RESERVE,BPSZ07,BUKIT PANJANG,BP,WEST REGION,WR
1815,42129,Sixth Ave,Sixth Ave Ville,1.330161334,103.7951553,396.8596491,153.2631579,125.1578947,41.45614035,CORONATION ROAD,BTSZ06,BUKIT TIMAH,BT,CENTRAL REGION,CR
1816,42131,Sixth Ave,Aft Lantana Ave,1.328583358,103.794218,37.25,11.06779661,87.86666667,36.94915254,HOLLAND ROAD,BTSZ03,BUKIT TIMAH,BT,CENTRAL REGION,CR
1817,42139,Sixth Ave,Ave Villa,1.328778054,103.794444,33.24561404,18.61818182,30.98245614,11.03636364,CORONATION ROAD,BTSZ06,BUKIT TIMAH,BT,CENTRAL REGION,CR
1818,42141,Clementi Rd,Bef Dunearn Rd,1.33608649,103.7781747,55.25806452,20.52631579,209.6451613,72.0877193,ANAK BUKIT,BTSZ01,BUKIT TIMAH,BT,CENTRAL REGION,CR
1819,42149,Clementi Rd,Aft Bt Timah Rd,1.336074269,103.7786231,262.7166667,84.93333333,186.1,50.95,HOLLAND ROAD,BTSZ03,BUKIT TIMAH,BT,CENTRAL REGION,CR
1820,42151,Jln Jurong Kechil,Beauty World Stn Exit C,1.34009255,103.7753198,2996.222222,1122.634921,700.015873,264.2698413,ANAK BUKIT,BTSZ01,BUKIT TIMAH,BT,CENTRAL REGION,CR
1821,42159,Jln Jurong Kechil,Opp Beauty World Stn,1.340368053,103.775309,558.0666667,203.6,2363.183333,877.2333333,ANAK BUKIT,BTSZ01,BUKIT TIMAH,BT,CENTRAL REGION,CR
1822,42161,Jln Jurong Kechil,Blk 18,1.340276692,103.7726463,1078.809524,394.4032258,718.2222222,254.1935484,ANAK BUKIT,BTSZ01,BUKIT TIMAH,BT,CENTRAL REGION,CR
1823,42169,Jln Jurong Kechil,Opp Blk 19,1.340385757,103.7736613,484.0666667,185.0666667,1166.15,412.8666667,ANAK BUKIT,BTSZ01,BUKIT TIMAH,BT,CENTRAL REGION,CR
1824,42171,Jln Jurong Kechil,Signature Pk Condo,1.342618333,103.7702636,199.6507937,62.15873016,402.4603175,131.1111111,ANAK BUKIT,BTSZ01,BUKIT TIMAH,BT,CENTRAL REGION,CR
1825,42179,Jln Jurong Kechil,Aft Chun Tin Rd,1.341978333,103.7710081,102.5666667,41.11666667,236.4166667,82.7,ANAK BUKIT,BTSZ01,BUKIT TIMAH,BT,CENTRAL REGION,CR
1826,42181,Jln Jurong Kechil,Opp The Hillford,1.343628056,103.7694333,188.4761905,64.12903226,323.3809524,112.2741935,ANAK BUKIT,BTSZ01,BUKIT TIMAH,BT,CENTRAL REGION,CR
1827,42189,Jln Jurong Kechil,The Hillford,1.343788537,103.7696017,571.8166667,203.95,333.4666667,102.1833333,ANAK BUKIT,BTSZ01,BUKIT TIMAH,BT,CENTRAL REGION,CR
1828,42191,Jln Jurong Kechil,Bef Bt Batok East Ave 6,1.346429444,103.7669639,87.93650794,30.4137931,160.8730159,63.29310345,ANAK BUKIT,BTSZ01,BUKIT TIMAH,BT,CENTRAL REGION,CR
1829,42199,Jln Jurong Kechil,Aft Bt Batok East Ave 6,1.346076667,103.7676072,157.55,60.36666667,128.85,40.55,ANAK BUKIT,BTSZ01,BUKIT TIMAH,BT,CENTRAL REGION,CR
1830,42201,Toh Tuck Rd,Bef Toh Tuck Rise,1.339393535,103.763831,42.35087719,11.77192982,91.94736842,29.85964912,BUKIT BATOK SOUTH,BKSZ09,BUKIT BATOK,BK,WEST REGION,WR
1831,42209,Toh Tuck Rd,Aft Toh Tuck Rise,1.339146614,103.763636,68.43333333,22.56666667,34.95,10,BUKIT BATOK SOUTH,BKSZ09,BUKIT BATOK,BK,WEST REGION,WR
1832,42211,Toh Tuck Rd,Highgate Pk,1.339742601,103.7655952,139.4210526,57.96363636,133.8070175,39.56363636,ANAK BUKIT,BTSZ01,BUKIT TIMAH,BT,CENTRAL REGION,CR
1833,42219,Toh Tuck Rd,Opp Highgate Pk,1.339599167,103.7653539,95.35087719,32,187.5964912,67.50877193,ANAK BUKIT,BTSZ01,BUKIT TIMAH,BT,CENTRAL REGION,CR
1834,42221,Toh Tuck Rd,Goodluck Gdn,1.339573813,103.7679072,170.1052632,49.98214286,119.4035088,37,ANAK BUKIT,BTSZ01,BUKIT TIMAH,BT,CENTRAL REGION,CR
1835,42229,Toh Tuck Rd,Aft Toh Tuck Terr,1.339432222,103.7682739,133.122807,34.36842105,194.7017544,55.07017544,ANAK BUKIT,BTSZ01,BUKIT TIMAH,BT,CENTRAL REGION,CR
1836,42231,Toh Tuck Rd,Bef Jln Jurong Kechil,1.340568056,103.7706058,170.8448276,50.1754386,237.1551724,70.29824561,ANAK BUKIT,BTSZ01,BUKIT TIMAH,BT,CENTRAL REGION,CR
1837,42239,Toh Tuck Rd,Aft Jln Jurong Kechil,1.34027048,103.7701606,152.2833333,44.66101695,206.95,57.47457627,ANAK BUKIT,BTSZ01,BUKIT TIMAH,BT,CENTRAL REGION,CR
1838,42241,Lor Kismis,Aft Eng Kong Pl,1.337117501,103.7670849,214.9122807,34.57894737,117.6842105,30.84210526,ANAK BUKIT,BTSZ01,BUKIT TIMAH,BT,CENTRAL REGION,CR
1839,42249,Lor Kismis,Bef Eng Kong Pl,1.336966037,103.7669715,82.35,19.71666667,211.65,41.01666667,ANAK BUKIT,BTSZ01,BUKIT TIMAH,BT,CENTRAL REGION,CR
1840,42259,Jln Jurong Kechil,Goh & Goh Bldg,1.341061606,103.7770788,299.2333333,123.1016949,353,149.8644068,ANAK BUKIT,BTSZ01,BUKIT TIMAH,BT,CENTRAL REGION,CR
1841,42291,Toh Tuck Rise,Opp Toh Tuck Cres,1.337696059,103.7643023,37.31666667,16.05263158,34.8,12.66666667,BUKIT BATOK SOUTH,BKSZ09,BUKIT BATOK,BK,WEST REGION,WR
1842,42299,Toh Tuck Rise,Aft Toh Tuck Cres,1.337370305,103.7644756,37.43859649,14.26785714,53.38596491,18.03571429,ANAK BUKIT,BTSZ01,BUKIT TIMAH,BT,CENTRAL REGION,CR
1843,42301,Toh Tuck Terr,Opp Hse No. 19,1.338746767,103.7686695,188.7368421,41.21052632,76.56140351,16.87719298,ANAK BUKIT,BTSZ01,BUKIT TIMAH,BT,CENTRAL REGION,CR
1844,42309,Toh Tuck Terr,Hse No. 45,1.33806167,103.7689088,75.17241379,19.01724138,233.4827586,59.01724138,ANAK BUKIT,BTSZ01,BUKIT TIMAH,BT,CENTRAL REGION,CR
1845,42311,Bt Batok East Ave 3,Opp Burgundy Hill,1.3386575,103.7602806,1387.275862,236.1578947,1123.189655,215.6140351,BUKIT BATOK SOUTH,BKSZ09,BUKIT BATOK,BK,WEST REGION,WR
1846,42319,Bt Batok East Ave 3,Burgundy Hill,1.339153739,103.7604384,962.6,188.7166667,1161.5,199.1,BUKIT BATOK SOUTH,BKSZ09,BUKIT BATOK,BK,WEST REGION,WR
